ID	EntryID	Year	Etymology
270-5025-konc	5025-konc	1181	Slavic
271-5031-kondor	5031-kondor	1075	Slavic
272-5078-konyha	5078-konyha	1206	
273-5080-kopancs	5080-kopancs	1212	internal
274-5132-koro	5132-koro	1200	Chuvash
275-5134-korom	5134-korom	1211	Turkic
276-5140-korpa	5140-korpa	1138	Slavic
277-5187-kova	5187-kova	1138	uncertain
278-5188-kovacs	5188-kovacs	1193	Slavic
279-5208-kokeny	5208-kokeny	1184	Turkic
280-5212-koles	5212-koles	1138	Proto-Ugric
281-5219-kolyok	5219-kolyok	1165	Chuvash
282-5227-konny	5227-konny	1211	Proto-Uralic
283-5229-konnyu	5229-konnyu	1211	Proto-Ugric
284-5277-kuka	5277-kuka	1198	uncertain
285-5310-kuna	5310-kuna	1086	Slavic
286-5363-kut	5363-kut	1055	
287-5366-kutfo	5366-kutfo	1193	compound
288-5380-kullo	5380-kullo	1211	onomatopoetic
289-5385-kulso	5385-kulso	1216	derived word
290-5414-lada	5414-lada	1086	German
291-5430-lak	5430-lak	1086	
292-5464-lanka	5464-lanka	1217	Slavic
293-5471-lap	5471-lap	1138	uncertain
294-5472-lap	5472-lap	1113	Proto-Finno-Ugric
295-5487-lat	5487-lat	1216	Proto-Uralic
296-5500-laz	5500-laz	1093	
297-5511-leany	5511-leany	1055	compound
298-5535-legy	5535-legy	1138	Proto-Finno-Ugric
299-5562-len	5562-len	1181	Slavic
300-5565-lengyel	5565-lengyel	1086	Russian
301-5591-les	5591-les	1086	
302-5595-lesz	5595-lesz	1138	Proto-Finno-Ugric
303-5605-level	5605-level	1067	uncertain
304-5621-libuc	5621-libuc	1219	
305-5629-lt	5629-lt	1121	unknown
306-5683-lom	5683-lom	1135	Slavic
307-5684-lom	5684-lom	1135	Proto-Finno-Ugric
308-5712-lo	5712-lo	1211	Proto-Finno-Ugric
309-5714-lok	5714-lok	1138	Proto-Finno-Ugric
310-5724-lud	5724-lud	1211	Proto-Finno-Ugric
311-5747-ma	5747-ma	1138	internal
312-5761-madar	5761-madar	1113	unknown
313-5771-magas	5771-magas	1086	uncertain
314-5800-marc	5800-marc	1138	
315-5828-mart	5828-mart	1215	derived word
316-5852-maszik	5852-maszik	1214	unknown
317-5889-malaszt	5889-malaszt	1138	Slavic
318-5897-malom	5897-malom	1075	Slavic
319-5925-manko	5925-manko	1216	loan
320-5932-mar	5932-mar	1138	Proto-Uralic
321-5936-maraz	5936-maraz	1211	Slavic
322-5989-meh	5989-meh	1138	Proto-Finno-Ugric
323-5996-meleg	5996-meleg	1002	Proto-Ugric
324-6014-men	6014-men	1138	unknown
325-6023-mezsgye	6023-mezsgye	1206	Bulgarian
326-6153-mester	6153-mester	1181	loan
327-6154-mesz	6154-mesz	1200	unknown
328-6211-mond	6211-mond	1202	Proto-Uralic
329-6220-monoh	6220-monoh	1211	loan
330-6225-monostor	6225-monostor	1219	
331-6230-mony	6230-mony	1138	Proto-Uralic
332-6238-mordaly	6238-mordaly	1165	loan
333-6251-morotva	6251-morotva	1113	Slavic
334-6289-mulat	6289-mulat	1212	derived word
335-6293-mulya	6293-mulya	1171	Wanderwort
336-6317-mut	6317-mut	1218	
337-6327-mu	6327-mu	1181	Proto-Uralic
338-6338-nadaly	6338-nadaly	1214	unknown
339-6374-nedv	6374-nedv	1015	unknown
340-6394-nem	6394-nem	1138	
341-6399-nemet	6399-nemet	1086	Slavic
342-6460-nyaj	6460-nyaj	1138	unknown
343-6476-nyar	6476-nyar	1113	Proto-Uralic
344-6485-nyek	6485-nyek	1113	Proto-Ugric
345-6491-nyer	6491-nyer	1211	Proto-Ugric
346-6521-nyom	6521-nyom	1138	
347-6537-nyul	6537-nyul	1086	
348-6546-nyu	6546-nyu	1067	Proto-Uralic
349-6556-ocs	6556-ocs	1067	Proto-Finno-Ugric
350-6564-okol	6564-okol	1138	internal
351-6565-okor	6565-okor	1181	Chuvash
352-6574-olyv	6574-olyv	1055	Chuvash
353-6576-on	6576-on	1138	
354-6584-ordog	6584-ordog	1075	unknown
355-6589-orok	6589-orok	1086	Turkic
356-6590-orom	6590-orom	1138	
357-6600-osz	6600-osz	1211	
358-6610-ot	6610-ot	1067	Proto-Finno-Ugric
359-6618-ozon	6618-ozon	1138	uncertain
360-6620-o	6620-o	1055	
361-6640-odu	6640-odu	1037	Proto-Finno-Ugric
362-6645-ok	6645-ok	1138	
363-6650-okos	6650-okos	1138	
364-6657-ol	6657-ol	1192	Turkic
365-6658-olah	6658-olah	1200	Croatian or Serbian
366-6730-orr	6730-orr	1055	Proto-Uralic
367-6732-orszag	6732-orszag	1138	derived word
368-6736-orv	6736-orv	1131	Turkic
369-6737-orvos	6737-orvos	1131	uncertain
370-6794-palast	6794-palast	1156	Croatian or Serbian
371-6825-panasz	6825-panasz	1214	
372-6872-pafrany	6872-pafrany	1209	Slavic
373-6885-pap	6885-pap	1211	Slavic
374-6987-pata	6987-pata	1200	
375-6989-patak	6989-patak	1061	Slavic
376-7025-pecer	7025-pecer	1209	Slavic
377-7070-pentek	7070-pentek	1138	Slavic
378-7177-pina	7177-pina	1199	uncertain
379-7316-pokol	7316-pokol	1213	Croatian or Serbian
380-7354-por	7354-por	1211	loan
381-7406-pozsar	7406-pozsar	1138	unknown
382-7582-punkosd	7582-punkosd	1138	uncertain
383-7584-puspok	7584-puspok	1177	Wanderwort
384-7586-ra	7586-ra	1055	lexicalized inflected word-form
385-7629-rak	7629-rak	1199	Slavic
386-7662-ravasz	7662-ravasz	1055	Proto-Finno-Ugric
387-7676-rece	7676-rece	1211	uncertain
388-7707-regos	7707-regos	1211	
389-7718-rekettye	7718-rekettye	1181	Croatian or Serbian
390-7732-remeny	7732-remeny	1138	unknown
391-7762-res	7762-res	1138	Proto-Finno-Ugric
392-7778-ret	7778-ret	1210	unknown
393-7804-rez	7804-rez	1055	Slavic
394-7882-roh	7882-roh	1171	unknown
395-7930-rost	7930-rost	1211	uncertain
396-7935-rossz	7935-rossz	1137	Proto-Finno-Ugric
397-7947-rozs	7947-rozs	1137	Slavic
398-7978-rug	7978-rug	1213	uncertain
399-7979-ruga	7979-ruga	1213	Wanderwort
400-8004-sator	8004-sator	1200	Turkic
401-8012-seb	8012-seb	1138	
402-8014-sebes	8014-sebes	1181	
403-8015-sed	8015-sed	1086	unknown
404-8019-seg	8019-seg	1055	Proto-Finno-Ugric
405-8055-sereg	8055-sereg	1057	Turkic
406-8057-sereny	8057-sereny	1220	derived word
407-8087-saf	8087-saf	1086	loan
408-8092-sag	8092-sag	1075	uncertain
409-8139-sar	8139-sar	1055	Chuvash
410-8159-sarok	8159-sarok	1067	derived word
411-8160-saru	8160-saru	1211	Turkic
412-8162-sas	8162-sas	1213	uncertain
413-8163-sas	8163-sas	1015	unknown
414-8207-sir	8207-sir	1055	uncertain
415-8253-smaragd	8253-smaragd	1166	Latin
416-8280-sok	8280-sok	1138	Proto-Finno-Ugric
417-8321-sotet	8321-sotet	1211	Proto-Ugric
418-8322-soveny	8322-soveny	1219	derived word
419-8460-suger	8460-suger	1199	unknown
420-8463-sullo	8463-sullo	1138	Chuvash
421-8466-sun	8466-sun	1079	Proto-Finno-Ugric
422-8476-suv	8476-suv	1138	Chuvash
423-8478-suvolt	8478-suvolt	1061	
424-8488-szab	8488-szab	1211	unknown
425-8511-szak	8511-szak	1211	Slavic
426-8513-szakad	8513-szakad	1055	
427-8516-szakall	8516-szakall	1086	Turkic
428-8533-szaldob	8533-szaldob	1221	unknown
429-8553-szamar	8553-szamar	1138	loan
430-8573-szant	8573-szant	1002	
431-8590-szarm	8590-szarm	1055	internal
432-8612-szaz	8612-szaz	1067	Proto-Finno-Ugric
433-8617-szed	8617-szed	1079	uncertain
434-8618-szeder	8618-szeder	1193	unknown
435-8622-szeg	8622-szeg	1138	Proto-Finno-Ugric
436-8625-szegeny	8625-szegeny	1131	unknown
437-8630-szegye	8630-szegye	1211	
438-8640-szeker	8640-szeker	1067	uncertain
439-8657-szeles	8657-szeles	1181	derived word
440-8690-szena	8690-szena	1055	Slavic
441-8707-szennyes	8707-szennyes	1211	
442-8708-szep	8708-szep	1127	Proto-Finno-Ugric
443-8717-szer	8717-szer	1200	Chuvash
444-8726-szerelem	8726-szerelem	1131	
445-8742-szeru	8742-szeru	1015	Chuvash
446-8760-szt	8760-szt	1055	derived word
447-8772-szil	8772-szil	1055	Proto-Finno-Ugric
448-8774-szilank	8774-szilank	1220	
449-8791-szin	8791-szin	1067	Slavic
450-8792-szin	8792-szin	1146	unknown
451-8834-szoba	8834-szoba	1221	Wanderwort
452-8844-szolga	8844-szolga	1138	Slavic
453-8853-szomoru	8853-szomoru	1211	
454-8871-szoros	8871-szoros	1086	
455-8887-szolo	8887-szolo	1075	Chuvash
456-8938-szucs	8938-szucs	1181	Chuvash
457-8939-szugy	8939-szugy	1138	Proto-Uralic
458-8943-szul	8943-szul	1138	Proto-Ugric
459-8968-tagad	8968-tagad	1202	internal
460-9017-tanacs	9017-tanacs	1213	Proto-Uralic
461-9064-tarka	9064-tarka	1213	
462-9070-tarnok	9070-tarnok	1113	Slavic
463-9084-taska	9084-taska	1138	
464-9089-tata	9089-tata	1202	uncertain
465-9135-telek	9135-telek	1086	derived word
466-9157-tenger	9157-tenger	1152	Chuvash
467-9242-timar	9242-timar	1193	
468-9249-tinta	9249-tinta	1219	Latin
469-9271-tiz	9271-tiz	1211	Iranian
470-9272-to	9272-to	1138	Proto-Uralic
471-9284-tok	9284-tok	1138	uncertain
472-9286-toka	9286-toka	1138	Slavic
473-9296-tolmacs	9296-tolmacs	1075	uncertain
474-9305-tomp	9305-tomp	1221	uncertain
475-9306-tompa	9306-tompa	1202	Slavic
476-9314-top	9314-top	1211	
477-9316-topaz	9316-topaz	1208	Wanderwort
478-9318-topolya	9318-topolya	1113	Slavic
479-9325-torbagy	9325-torbagy	1200	unknown
480-9348-torzsa	9348-torzsa	1219	
481-9364-tok	9364-tok	1138	Slavic
482-9372-tolgy	9372-tolgy	1181	
483-9387-tonko	9387-tonko	1211	
484-9395-tor	9395-tor	1138	uncertain
485-9412-torzsok	9412-torzsok	1200	
486-9415-tovis	9415-tovis	1135	derived word
487-9515-turo	9515-turo	1152	
488-9517-turul	9517-turul	1217	Turkic
489-9531-tuzok	9531-tuzok	1082	Chuvash
490-9534-tudo	9534-tudo	1193	unknown
491-9564-udvarnok	9564-udvarnok	1075	
492-9575-uj	9575-uj	1177	Proto-Finno-Ugric
493-9594-unoka	9594-unoka	1209	Slavic
494-9596-ur	9596-ur	1002	uncertain
495-9602-uszik	9602-uszik	1138	Proto-Uralic
496-9606-ut	9606-ut	1055	Proto-Uralic
497-9608-utal	9608-utal	1212	uncertain
498-9633-ugy	9633-ugy	1002	uncertain
499-9639-ul	9639-ul	1138	internal
500-9644-uno	9644-uno	1193	Turkic
501-9645-ureg	9645-ureg	1113	
502-9663-uzbeg	9663-uzbeg	1095	Slavic
503-9689-vagyik	9689-vagyik	1211	
504-9702-vak	9702-vak	1138	unknown
505-9721-valo	9721-valo	1171	derived word
506-9723-valpot	9723-valpot	1208	
507-9725-valt	9725-valt	1138	derived word
508-9733-van	9733-van	1138	
509-9747-var	9747-var	1055	Iranian
510-9756-varju	9756-varju	1138	Proto-Uralic
511-9759-varos	9759-varos	1193	derived word
512-9766-vasar	9766-vasar	1055	Iranian
513-9790-veg	9790-veg	1055	uncertain
514-9812-vemhes	9812-vemhes	1086	
515-9824-ver	9824-ver	1138	unknown
516-9850-vesz	9850-vesz	1086	internal
517-9863-vet	9863-vet	1138	unknown
518-9913-villam	9913-villam	1206	
519-9921-vinnye	9921-vinnye	1093	Slavic
520-9959-vitez	9959-vitez	1208	Slavic
521-9994-vo	9994-vo	1086	Proto-Uralic
522-9996-vodor	9996-vodor	1165	Slavic
523-9999-volgy	9999-volgy	1211	Proto-Uralic
524-10001-voros	10001-voros	1121	paronymy
525-10008-zab	10008-zab	1211	Slavic
526-10064-zomak	10064-zomak	1086	Slavic
527-10082-zug	10082-zug	1171	
528-10090-zuz	10090-zuz	1219	uncertain
529-10139-zsilip	10139-zsilip	1086	Slavic
530-10154-zsold	10154-zsold	1193	Wanderwort
