ID	EntryID	Year	Etymology
1340-2115-elegans	2115-elegans	1745	
1341-2116-elegia	2116-elegia	1604	
1342-2117-elegyit	2117-elegyit	1416	
1353-2131-elfogulatlan	2131-elfogulatlan	1829	
1355-2135-elkeped	2135-elkeped	1822	
1359-2140-ellik	2140-ellik	1177	
1360-2141-ellik	2141-ellik	1211	
1367-2150-elote	2150-elote	1797	
1368-2151-elott	2151-elott	1372	
1372-2156-elso	2156-elso	1211	
1375-2160-elv	2160-elv	1200	
1376-2162-elv	2162-elv	1821	
1378-2164-elvelve	2164-elvelve	1613	
1379-2165-elvelte	2165-elvelte	1650	
1381-2167-elvol	2167-elvol	1372	
1385-2173-eme	2173-eme	1138	
1386-2175-emelyeg	2175-emelyeg	1521	
1388-2177-emendal	2177-emendal	1557	
1391-2184-emlekezik	2184-emlekezik	1372	
1392-2185-en	2185-en	1372	
1396-2189-enciklopedia	2189-enciklopedia	1653	
1397-2191-enek	2191-enek	1277	Proto-Finno-Ugric
1398-2192-energia	2192-energia	1627	
1399-2193-enerval	2193-enerval	1704	
1404-2200-enyh	2200-enyh	1330	
1406-2204-eped	2204-eped	1531	
1408-2207-epikus	2207-epikus	1604	
1410-2210-epit	2210-epit	1372	
1413-2213-epleny	2213-epleny	1395	Slavic
1414-2214-eppen	2214-eppen	1573	
1419-2221-erdekel	2221-erdekel	1453	
1421-2223-erdes	2223-erdes	1793	
1422-2225-ereget	2225-ereget	1256	
1423-2227-ereklye	2227-ereklye	1489	
1426-2235-erge	2235-erge	1339	Slavic
1429-2238-erjedezik	2238-erjedezik	1797	
1432-2241-ernyed	2241-ernyed	1803	
1437-2250-erte	2250-erte	1372	
1440-2255-esdek	2255-esdek	1536	
1441-2256-esekedik	2256-esekedik	1600	
1443-2261-esket	2261-esket	1395	
1452-2276-eszmel	2276-eszmel	1372	
1455-2279-eszpresszo	2279-eszpresszo	1940	
1457-2281-essze	2281-essze	1831	
1460-2285-eszterag	2285-eszterag	1329	Slavic
1462-2288-eszterhej	2288-eszterhej	1405	Slavic
1463-2289-esztetika	2289-esztetika	1787	
1466-2293-etika	2293-etika	1623	
1468-2295-etimologia	2295-etimologia	1580	
1470-2300-ev	2300-ev	1372	
1471-2301-ev	2301-ev	1372	Proto-Finno-Ugric
1473-2303-evangelium	2303-evangelium	1372	
1475-2306-evfolyamat	2306-evfolyamat	1823	
1480-2313-expedial	2313-expedial	1569	
1481-2314-export	2314-export	1796	
1482-2317-ez	2317-ez	1416	
1483-2318-ez	2318-ez	1372	
1485-2324-fahej	2324-fahej	1777	
1489-2331-facsar	2331-facsar	1495	Proto-Finno-Ugric
1491-2333-faggat	2333-faggat	1508	
1493-2335-fagy	2335-fagy	1405	
1494-2336-fagy	2336-fagy	1527	
1495-2337-fagyal	2337-fagyal	1395	
1498-2341-faj	2341-faj	1482	Proto-Finno-Ugric
1500-2344-fajin	2344-fajin	1600	
1504-2348-affajta	2348-affajta	1863	
1513-2365-falkoneta	2365-falkoneta	1520	
1516-2369-familia	2369-familia	1571	
1517-2371-fan	2371-fan	1138	Proto-Finno-Ugric
1518-2372-fanatikus	2372-fanatikus	1710	
1519-2376-fantasztikus	2376-fantasztikus	1630	
1525-2383-farad	2383-farad	1416	
1526-2384-farag	2384-farag	1357	
1529-2387-farcsik	2387-farcsik	1416	
1531-2394-farmer	2394-farmer	1793	
1533-2397-fartol	2397-fartol	1709	
1535-2401-fasizmus	2401-fasizmus	1922	
1540-2407-fata	2407-fata	1659	
1541-2408-fatalis	2408-fatalis	1630	
1547-2416-favorizal	2416-favorizal	1698	
1548-2417-fazek	2417-fazek	1296	Proto-Finno-Ugric
1554-2426-fecskend	2426-fecskend	1490	
1555-2428-fed	2428-fed	1211	Proto-Finno-Ugric
1562-2441-fej	2441-fej	1395	Proto-Finno-Ugric
1566-2450-fejtores	2450-fejtores	1627	
1572-2458-fel	2458-fel	1138	
1573-2461-effele	2461-effele	1372	
1574-2462-feled	2462-feled	1416	
1581-2472-felleg	2472-felleg	1493	
1582-2474-felol	2474-felol	1416	
1583-2475-felre	2475-felre	1372	
1591-2484-fen	2484-fen	1211	
1595-2489-fenn	2489-fenn	1372	
1598-2495-fenyeget	2495-fenyeget	1372	
1600-2499-fenyuzes	2499-fenyuzes	1793	
1603-2502-fercel	2502-fercel	1723	
1612-2517-fesu	2517-fesu	1400	Proto-Finno-Ugric
1613-2518-fesz	2518-fesz		unknown
1618-2524-feszul	2524-feszul	1372	
1619-2525-feszes	2525-feszes	1536	
1620-2526-fetis	2526-fetis	1826	
1622-2528-feudalis	2528-feudalis	1791	
1623-2530-fial	2530-fial	1395	
1626-2534-ficamlik	2534-ficamlik	1557	
1627-2535-ficere	2535-ficere	1584	
1628-2536-fickandozik	2536-fickandozik	1592	
1629-2538-ficko	2538-ficko	1621	
1630-2539-ficserekel	2539-ficserekel	1655	
1631-2541-fifikus	2541-fifikus	1857	
1632-2543-figyelem	2543-figyelem	1416	
1635-2546-fikcio	2546-fikcio	1835	
1636-2547-fikusz	2547-fikusz	1861	
1637-2548-filagoria	2548-filagoria	1604	
1643-2556-filologus	2556-filologus	1620	
1644-2558-filozofia	2558-filozofia	1508	
1645-2560-filtrum	2560-filtrum	1558	
1647-2563-financ	2563-financ	1753	
1648-2564-fincol	2564-fincol	1566	
1651-2568-fing	2568-fing	1258	
1655-2574-fintorog	2574-fintorog	1521	
1659-2581-firkal	2581-firkal	1577	
1661-2584-firol	2584-firol	1862	
1662-2585-firtat	2585-firtat	1570	
1663-2590-fitogat	2590-fitogat	1578	
1664-2592-fitul	2592-fitul	1604	
1665-2593-fityeg	2593-fityeg	1577	
1666-2594-fityfene	2594-fityfene	1793	
1667-2595-fityfirittyel	2595-fityfirittyel	1702	
1669-2597-fitying	2597-fitying	1846	
1671-2599-fityma	2599-fityma	1416	
1673-2602-fitty	2602-fitty	1531	
1676-2606-fixiroz	2606-fixiroz	1806	
1679-2609-fizikus	2609-fizikus	1577	
1683-2613-flanc	2613-flanc	1898	
1687-2619-flegma	2619-flegma	1577	
1694-2629-flortol	2629-flortol	1857	
1700-2648-fohasz	2648-fohasz	1372	
1701-2649-fojt	2649-fojt	1416	Proto-Finno-Ugric
1704-2652-fok	2652-fok	1402	
1705-2653-fok	2653-fok	1470	
1709-2658-foldoz	2658-foldoz	1470	
1710-2660-folia	2660-folia	1950	
1711-2661-folians	2661-folians	1748	
1712-2662-folklor	2662-folklor	1880	
1715-2667-folytan	2667-folytan	1848	
1718-2673-foncsika	2673-foncsika	1093	
1720-2677-fonetika	2677-fonetika	1865	
1723-2682-fonnyad	2682-fonnyad	1456	
1731-2692-formalin	2692-formalin	1894	
1732-2693-formalis	2693-formalis	1694	
1734-2695-formula	2695-formula	1570	
1737-2699-forraszt	2699-forraszt	1416	
1743-2708-foszfor	2708-foszfor	1757	
1746-2712-fotografia	2712-fotografia	1844	
1753-2725-foldleiras	2725-foldleiras	1771	
1759-2731-folul	2731-folul	1359	
1766-2738-fortelem	2738-fortelem	1495	
1777-2756-frappans	2756-frappans	1803	
1790-2775-friziroz	2775-friziroz	1764	
1791-2776-frocliz	2776-frocliz	1904	
1792-2779-frocsog	2779-frocsog	1823	
1794-2781-fruska	2781-fruska	1803	
1800-2792-ful	2792-ful	1342	Proto-Finno-Ugric
1801-2796-fundal	2796-fundal	1372	
1802-2797-funkcio	2797-funkcio	1586	
1807-2809-furt	2809-furt	1777	
1811-2815-fuszulyka	2815-fuszulyka	1692	
1813-2818-futball	2818-futball	1869	
1814-2819-futrazs	2819-futrazs	1643	
1817-2822-futurizmus	2822-futurizmus	1910	
1819-2825-fuzio	2825-fuzio	1856	
1822-2829-fufa	2829-fufa	1604	
1824-2832-ful	2832-ful	1002	
1830-2840-furesz	2840-furesz	1211	
1832-2843-furkesz	2843-furkesz	1720	
1834-2845-furoszt	2845-furoszt	1513	
1837-2849-fuszerszam	2849-fuszerszam	1544	
1838-2850-fut	2850-fut	1416	
1839-2853-futty	2853-futty	1725	
1840-2859-gabalyodik	2859-gabalyodik	1841	
1846-2874-galagonya	2874-galagonya	1327	Slavic
1851-2889-galna	2889-galna	1193	Slavic
1852-2892-galoppiroz	2892-galoppiroz	1663	
1862-2909-garancia	2909-garancia	1706	
1867-2920-gargya	2920-gargya	1498	
1869-2922-garniroz	2922-garniroz	1757	
