ID	EntryID	Year	Etymology
152-959-bu	959-bu	1138	Turkic
153-967-bucsu	967-bucsu	1211	Chuvash
154-1012-burjan	1012-burjan	1343	
155-1018-burok	1018-burok	1332	derived word
156-1033-buza	1033-buza	1138	Chuvash
157-1041-budos	1041-budos	1135	derived word
158-1045-bukk	1045-bukk	1086	uncertain
159-1050-burok	1050-burok	1357	unknown
160-1053-butu	1053-butu	1285	Turkic
161-1056-buvos	1056-buvos	1138	
162-1057-buz	1057-buz	1233	uncertain
163-1058-be	1058-be	1372	
164-1062-beco	1062-beco	1247	
165-1064-becs	1064-becs	1364	
166-1069-beg	1069-beg	1292	
167-1072-begy	1072-begy	1318	
168-1075-beka	1075-beka	1295	
169-1080-bel	1080-bel	1055	
170-1092-belso	1092-belso	1225	
171-1093-belul	1093-belul	1372	
172-1098-benne	1098-benne	1372	
173-1102-ber	1102-ber	1121	
174-1107-berc	1107-berc	1135	
175-1110-berek	1110-berek	1193	
176-1113-berhe	1113-berhe	1358	
177-1114-berill	1114-berill	1395	
178-1116-berkenye	1116-berkenye	1055	
179-1121-bese	1121-bese	1138	
180-1127-beszed	1127-beszed	1138	
181-1129-beteg	1129-beteg	1372	
182-1141-cako	1141-cako	1394	derived word
183-1169-cekla	1169-cekla	1322	Slavic
184-1185-cendely	1185-cendely	1395	loan
185-1186-cenk	1186-cenk	1138	unknown
186-1198-cet	1198-cet	1395	Latin
187-1254-cinege	1254-cinege	1300	derived word
188-1258-cinke	1258-cinke	1345	onomatopoetic
189-1264-cipellos	1264-cipellos	1380	
190-1286-citera	1286-citera	1230	Latin
191-1300-comb	1300-comb	1407	unknown
192-1301-compo	1301-compo	1211	uncertain
193-1306-covek	1306-covek	1346	loan
194-1311-cudar	1311-cudar	1348	uncertain
195-1317-culak	1317-culak	1395	derived word
196-1341-csak	1341-csak	1372	unknown
197-1346-csako	1346-csako	1291	uncertain
198-1348-csalad	1348-csalad	1113	Slavic
199-1351-csalan	1351-csalan	1214	Turkic
200-1361-csanak	1361-csanak	1209	Turkic
201-1363-csango	1363-csango	1400	derived word
202-1371-csapinos	1371-csapinos	1181	derived word
203-1383-csaszar	1383-csaszar	1233	Slavic
204-1392-csatorna	1392-csatorna	1261	Croatian or Serbian
205-1399-cseber	1399-cseber	1219	Slavic
206-1400-csecs	1400-csecs	1224	uncertain
207-1401-csecs	1401-csecs	1217	
208-1407-cseh	1407-cseh	1075	
209-1410-csekle	1410-csekle	1237	uncertain
210-1411-csel	1411-csel	1291	paronymy
211-1414-cselekedik	1414-cselekedik	1372	derived word
212-1420-csemege	1420-csemege	1211	derived word
213-1422-csemete	1422-csemete	1211	Italian
214-1425-csempesz	1425-csempesz	1221	
215-1427-csen	1427-csen	1138	unknown
216-1433-csenevesz	1433-csenevesz	1138	
217-1434-cseng	1434-cseng	1295	
218-1441-csephadaro	1441-csephadaro	1395	compound
219-1444-csepp	1444-csepp	1257	
220-1445-cseppen	1445-cseppen	1405	
221-1454-csere	1454-csere	1255	Russian
222-1456-cserebuly	1456-cserebuly	1395	
223-1459-csereny	1459-csereny	1338	derived word
224-1463-cseresznye	1463-cseresznye	1256	Slavic
225-1466-cserge	1466-cserge	1331	Wanderwort
226-1467-cserje	1467-cserje	1358	Croatian or Serbian
227-1476-cseter	1476-cseter	1211	Slavic
228-1494-csicserborso	1494-csicserborso	1395	
229-1512-csiklik	1512-csiklik	1211	
230-1519-csillag	1519-csillag	1373	Proto-Finno-Ugric
231-1524-csille	1524-csille	1285	loan
232-1526-csimasz	1526-csimasz	1198	loan
233-1533-csin	1533-csin	1181	Slavic
234-1542-csintalan	1542-csintalan	1273	derived word
235-1548-csiperke	1548-csiperke	1228	Slavic
236-1553-csipo	1553-csipo	1211	derived word
237-1556-csira	1556-csira	1400	uncertain
238-1561-csirke	1561-csirke	1322	onomatopoetic
239-1569-csiz	1569-csiz	1193	Slavic
240-1578-csoda	1578-csoda	1105	Slavic
241-1580-csokol	1580-csokol	1372	
242-1591-csonka	1591-csonka	1208	
243-1592-csont	1592-csont	1138	Proto-Finno-Ugric
244-1597-csorda	1597-csorda	1282	Slavic
245-1617-csok	1617-csok	1198	
246-1620-csomor	1620-csomor	1135	uncertain
247-1630-csucs	1630-csucs	1305	uncertain
248-1639-csuka	1639-csuka	1152	Slavic
249-1649-csunya	1649-csunya	1221	uncertain
250-1650-csup	1650-csup	1392	uncertain
251-1653-csupor	1653-csupor	1321	Proto-Finno-Ugric
252-1679-csutortok	1679-csutortok	1206	Slavic
253-1681-dac	1681-dac	1363	
254-1687-daganas	1687-daganas	1348	
255-1689-dajka	1689-dajka	1359	Slavic
256-1697-dal	1697-dal	1211	
257-1701-dalm	1701-dalm	1138	unknown
258-1711-darab	1711-darab	1270	Slavic
259-1714-darazs	1714-darazs	1389	unknown
260-1719-daru	1719-daru	1283	Proto-Finno-Ugric
261-1751-del	1751-del	1237	Chuvash
262-1752-delceg	1752-delceg	1377	unknown
263-1764-dello	1764-dello	1344	derived word
264-1775-denever	1775-denever	1395	unknown
265-1783-derekalj	1783-derekalj	1400	compound
266-1800-dever	1800-dever	1214	unknown
267-1850-diribdarab	1850-diribdarab	1372	internal
268-1854-disz	1854-disz	1372	unknown
269-1867-dob	1867-dob	1211	Proto-Ugric
270-1868-dob	1868-dob	1138	onomatopoetic
271-1876-doh	1876-doh	1214	Slavic
272-1880-doktor	1880-doktor	1372	
273-1888-domboru	1888-domboru	1193	
274-1896-dong	1896-dong	1194	onomatopoetic
275-1903-dorni	1903-dorni	1279	
276-1916-dobor	1916-dobor	1138	
277-1928-dongol	1928-dongol	1244	
278-1930-dore	1930-dore	1064	loan
279-1933-dorockol	1933-dorockol	1415	derived word
